isFall,AccX(g)1,ΔAccX1,AccY(g)1,ΔAccY1,AccZ(g)1,ΔAccZ1,GyrX(d/s)1,ΔGyrX1,GyrY(d/s)1,ΔGyrY1,GyrZ(d/s)1,ΔGyrZ1,AccX(g)2,ΔAccX2,AccY(g)2,ΔAccY2,AccZ(g)2,ΔAccZ2,GyrX(d/s)2,ΔGyrX2,GyrY(d/s)2,ΔGyrY2,GyrZ(d/s)2,ΔGyrZ2,AccX(g)3,ΔAccX3,AccY(g)3,ΔAccY3,AccZ(g)3,ΔAccZ3,GyrX(d/s)3,ΔGyrX3,GyrY(d/s)3,ΔGyrY3,GyrZ(d/s)3,ΔGyrZ3,AccX(g)4,ΔAccX4,AccY(g)4,ΔAccY4,AccZ(g)4,ΔAccZ4,GyrX(d/s)4,ΔGyrX4,GyrY(d/s)4,ΔGyrY4,GyrZ(d/s)4,ΔGyrZ4,AccX(g)5,ΔAccX5,AccY(g)5,ΔAccY5,AccZ(g)5,ΔAccZ5,GyrX(d/s)5,ΔGyrX5,GyrY(d/s)5,ΔGyrY5,GyrZ(d/s)5,ΔGyrZ5
0,0.15,-22.0,31.21,7.0,31.11,52.0,3904.39,0.0,3984.39,19.0,3879.88,5.0,0.07,-8.0,31.13,8.0,31.43,10.0,3906.34,-48.0,19.94,4.0,3911.59,11.0,31.67,0.0,30.82,20.0,31.4,24.0,3903.41,-32.0,68.05,-35.0,3938.05,14.0,31.78,-17.0,31.08,-7.0,31.44,4.0,3903.41,-32.0,19.09,-34.0,3988.48,19.0,31.5,2.0,31.02,-1.0,31.48,12.0,3904.39,0.0,22.99,-43.0,3993.41,-23.0
0,0.68,-8.0,31.49,-3.0,0.48,-7.0,3904.39,32.0,3684.15,-41.0,21.95,9.0,0.47,-18.0,31.23,24.0,0.44,10.0,3904.39,0.0,3831.52,47.0,8.11,-17.0,0.57,7.0,31.14,-5.0,0.12,16.0,3904.39,0.0,111.65,19.0,3983.41,-6.0,0.59,13.0,31.31,8.0,0.31,-4.0,3904.39,16.0,118.54,8.0,3984.02,3.0,0.61,12.0,31.36,-3.0,0.45,0.0,3904.39,-16.0,130.98,6.0,3992.99,-4.0
0,0.59,13.0,31.22,-3.0,0.01,15.0,3904.39,32.0,3990.73,-26.0,3981.4,12.0,0.56,-7.0,31.14,1.0,0.05,19.0,3906.34,32.0,4.39,2.0,3989.82,-8.0,0.54,22.0,31.14,-7.0,0.02,7.0,3906.34,0.0,3976.4,-4.0,3988.54,-3.0,0.55,-13.0,31.14,12.0,31.99,1.0,3904.39,16.0,3973.05,-4.0,3986.1,4.0,0.59,-12.0,31.17,2.0,31.92,15.0,3906.34,-16.0,3959.63,-8.0,3990.73,1.0
1,0.09,-20.0,31.46,2.0,0.64,9.0,3907.32,0.0,34.39,-9.0,14.94,1.0,0.0,65511.0,31.5,-8.0,0.67,17.0,3909.27,-32.0,3975.79,4.0,24.15,2.0,31.87,18.0,31.52,22.0,0.84,-17.0,3908.29,0.0,16.46,-12.0,3995.73,-17.0,31.98,-11.0,31.51,-73.0,0.7,15.0,3908.29,-32.0,3912.56,-30.0,3980.12,6.0,31.97,-4.0,31.31,30.0,0.7,-10.0,3907.32,0.0,51.16,-16.0,3987.93,4.0
0,0.56,-3.0,31.19,-3.0,31.99,-8.0,3906.34,-32.0,8.17,-1.0,3993.17,-2.0,0.56,-6.0,31.17,-6.0,0.02,-18.0,3906.34,-16.0,2.07,1.0,3994.02,2.0,0.58,4.0,31.17,4.0,0.01,-12.0,3908.29,-48.0,8.17,-5.0,3995.85,0.0,0.55,19.0,31.16,-13.0,0.04,-3.0,3907.32,-32.0,3995.85,3.0,3993.66,3.0,0.56,-5.0,31.15,7.0,0.05,-4.0,3905.37,48.0,2.74,7.0,3994.45,-3.0
0,0.67,27.0,31.45,4.0,0.47,-13.0,3905.37,-64.0,28.6,-12.0,3994.94,6.0,0.65,8.0,31.5,5.0,0.45,-10.0,3905.37,16.0,34.76,-7.0,3995.24,1.0,0.66,10.0,31.51,-4.0,0.48,0.0,3905.37,-16.0,13.9,-10.0,3994.57,0.0,0.67,-5.0,31.52,-2.0,0.45,3.0,3904.39,32.0,3991.16,-6.0,3995.73,4.0,0.67,-14.0,31.52,-7.0,0.46,12.0,3904.39,32.0,3990.12,-2.0,1.4,1.0
0,31.79,9.0,31.41,13.0,31.37,-3.0,3905.37,0.0,3.23,13.0,46.46,-13.0,31.69,8.0,31.45,18.0,31.2,0.0,3903.41,16.0,13.48,16.0,38.54,-3.0,31.68,-14.0,31.45,12.0,31.1,-20.0,3905.37,-48.0,30.73,30.0,26.77,-1.0,31.6,6.0,31.52,5.0,31.13,6.0,3904.39,-32.0,2.99,0.0,12.32,-6.0,31.53,1.0,31.44,-7.0,31.06,-15.0,3902.44,32.0,12.56,-17.0,12.5,-1.0
0,0.64,8.0,31.62,-5.0,31.67,-1.0,3903.41,0.0,3918.84,3.0,113.23,-32.0,0.82,0.0,31.81,-23.0,31.78,-4.0,3903.41,16.0,3905.12,-18.0,57.93,-5.0,0.73,-8.0,31.41,-7.0,31.92,-36.0,3903.41,0.0,3952.8,32.0,28.17,-20.0,1.01,14.0,31.63,-26.0,31.77,16.0,3903.41,-16.0,3974.94,7.0,3987.62,2.0,0.93,35.0,31.6,-32.0,31.59,30.0,3902.44,0.0,3978.9,21.0,3994.51,5.0
1,31.97,-2.0,31.32,1.0,0.56,1.0,3903.41,32.0,15.12,15.0,3993.35,20.0,0.02,8.0,31.6,-4.0,0.43,15.0,3905.37,-16.0,3968.35,-63.0,3986.34,2.0,0.04,-13.0,30.99,-2.0,0.58,5.0,3904.39,32.0,3982.56,25.0,3989.94,1.0,0.02,7.0,31.31,3.0,0.54,1.0,3903.41,64.0,3960.79,-9.0,8.17,12.0,0.01,3.0,31.38,18.0,0.49,-15.0,3905.37,16.0,3993.23,-1.0,34.76,5.0
1,1.0,-9.0,31.83,7.0,0.11,-7.0,3928.78,32.0,9.76,4.0,27.68,1.0,0.99,5.0,31.82,9.0,0.1,-3.0,3929.76,0.0,7.62,2.0,39.21,2.0,0.97,29.0,31.84,-55.0,0.15,-56.0,3930.73,-16.0,13.35,13.0,58.9,117.0,0.88,6.0,31.82,0.0,0.16,-7.0,3929.76,-16.0,22.07,7.0,88.72,8.0,0.78,-1.0,31.86,-7.0,0.28,-28.0,3927.8,32.0,47.01,10.0,120.24,15.0
1,31.58,12.0,31.13,6.0,0.16,28.0,3907.32,-48.0,3964.82,54.0,3850.55,-6.0,31.41,10.0,31.17,-12.0,0.15,2.0,3905.37,-32.0,3937.68,14.0,3856.77,7.0,31.07,0.0,31.25,2.0,31.97,-22.0,3904.39,0.0,3850.61,-36.0,3930.0,16.0,30.92,-3.0,31.34,23.0,31.97,12.0,3904.39,0.0,19.82,-5.0,2.99,19.0,31.2,-13.0,31.56,-16.0,0.12,29.0,3904.39,16.0,148.9,76.0,34.82,1.0
0,31.41,1.0,31.37,-4.0,31.83,11.0,3905.37,0.0,56.59,-63.0,30.91,-9.0,31.3,11.0,31.25,2.0,31.91,1.0,3905.37,16.0,3936.83,-37.0,3981.46,-12.0,31.49,-29.0,31.04,-42.0,31.62,45.0,3907.32,-16.0,55.55,39.0,15.0,19.0,31.5,-8.0,30.95,14.0,31.93,-16.0,3904.39,32.0,81.46,56.0,32.2,16.0,31.41,-5.0,31.25,-17.0,31.93,11.0,3906.34,-16.0,51.89,-40.0,37.8,8.0
1,31.9,-21.0,31.65,-23.0,0.18,-16.0,3900.49,16.0,3888.11,-20.0,1.95,1.0,31.34,-6.0,31.56,0.0,31.98,20.0,3901.46,-16.0,3845.0,-33.0,7.5,-2.0,30.11,-11.0,31.46,40.0,31.49,-71.0,3899.51,16.0,3574.09,-133.0,3928.41,-28.0,30.81,9.0,31.18,52.0,31.82,22.0,3902.44,-32.0,3797.93,249.0,3895.73,24.0,30.99,11.0,31.66,13.0,31.52,1.0,3899.51,0.0,56.71,-74.0,3926.59,0.0
0,0.72,-5.0,31.45,8.0,0.36,-13.0,3902.44,16.0,33.6,2.0,1.4,5.0,0.73,-6.0,31.45,8.0,0.33,23.0,3902.44,-16.0,3994.45,-2.0,3.9,6.0,0.72,20.0,31.5,11.0,0.37,4.0,3903.41,0.0,13.9,-20.0,3996.04,-65530.0,0.7,4.0,31.45,27.0,0.39,8.0,3905.37,-32.0,11.59,-2.0,3996.04,-65530.0,0.68,-14.0,31.46,22.0,0.39,25.0,3905.37,0.0,24.57,-4.0,4.15,0.0
1,0.08,16.0,31.17,-4.0,0.49,-8.0,3901.46,-16.0,3962.07,19.0,6.1,2.0,0.03,9.0,31.22,15.0,0.51,2.0,3900.49,32.0,5.73,4.0,8.11,-6.0,31.94,-8.0,31.38,14.0,0.31,1.0,3900.49,-16.0,3942.2,20.0,19.82,6.0,31.62,-10.0,31.42,-8.0,0.25,3.0,3901.46,0.0,3969.45,25.0,39.82,8.0,30.94,-29.0,31.56,16.0,0.1,-16.0,3899.51,48.0,3898.66,-47.0,73.96,3.0
0,0.54,-6.0,31.14,16.0,31.87,7.0,3906.34,16.0,3993.84,1.0,3988.6,-1.0,0.57,-2.0,31.16,-2.0,31.87,8.0,3904.39,16.0,3990.55,-1.0,3995.85,2.0,0.54,-19.0,31.09,10.0,31.86,7.0,3904.39,32.0,3991.77,9.0,3995.49,-6.0,0.54,-2.0,31.16,-12.0,31.86,-4.0,3908.29,0.0,3994.76,-2.0,3994.88,-7.0,0.51,4.0,31.14,13.0,31.9,-28.0,3906.34,32.0,3.54,3.0,3984.51,-4.0
1,0.08,16.0,31.17,-4.0,0.49,-8.0,3901.46,-16.0,3962.07,19.0,6.1,2.0,0.03,9.0,31.22,15.0,0.51,2.0,3900.49,32.0,5.73,4.0,8.11,-6.0,31.94,-8.0,31.38,14.0,0.31,1.0,3900.49,-16.0,3942.2,20.0,19.82,6.0,31.62,-10.0,31.42,-8.0,0.25,3.0,3901.46,0.0,3969.45,25.0,39.82,8.0,30.94,-29.0,31.56,16.0,0.1,-16.0,3899.51,48.0,3898.66,-47.0,73.96,3.0
1,31.94,11.0,30.91,198.0,0.39,37.0,3892.68,16.0,3975.91,56.0,2.93,-15.0,31.8,1.0,30.9,16.0,0.25,-13.0,3893.66,16.0,3965.12,23.0,3949.94,-5.0,31.85,2.0,31.05,-2.0,0.15,-15.0,3894.63,0.0,3945.49,-8.0,3933.66,-6.0,31.94,9.0,31.08,-8.0,0.02,-20.0,3891.71,64.0,3929.33,-2.0,3932.2,-1.0,0.08,-14.0,31.1,-9.0,31.88,-13.0,3893.66,-16.0,3904.15,6.0,3941.89,10.0
1,31.93,-9.0,31.16,-3.0,0.31,-2.0,3893.66,-32.0,3926.46,0.0,3951.59,-5.0,0.01,7.0,30.96,-6.0,0.13,8.0,3890.73,32.0,3920.91,9.0,3943.41,3.0,0.0,22.0,30.87,7.0,31.92,14.0,3892.68,0.0,3894.94,3.0,3938.48,3.0,31.85,14.0,30.86,12.0,31.84,-1.0,3891.71,0.0,3925.55,15.0,3922.74,0.0,31.89,-8.0,31.07,1.0,31.85,2.0,3890.73,0.0,3959.27,-5.0,3950.49,13.0
1,1.01,-3.0,31.76,14.0,32.0,-65532.0,3908.29,0.0,2.01,2.0,3990.3,-2.0,0.99,-5.0,31.77,-6.0,31.98,-8.0,3906.34,-16.0,3995.06,-5.0,3989.27,4.0,0.98,-4.0,31.77,-14.0,31.97,13.0,3907.32,32.0,3995.24,0.0,3981.52,-1.0,0.99,4.0,31.77,-13.0,31.95,-11.0,3909.27,-16.0,3992.5,-2.0,3977.38,1.0,0.98,4.0,31.77,-7.0,31.92,-25.0,3908.29,-32.0,3992.01,-1.0,3970.37,0.0
0,31.93,20.0,31.08,4.0,31.51,-18.0,3901.46,32.0,3994.27,3.0,3994.39,3.0,31.93,-11.0,31.07,0.0,31.52,-1.0,3905.37,-32.0,3993.29,1.0,3994.39,-1.0,31.93,-12.0,31.05,9.0,31.51,9.0,3903.41,16.0,1.95,3.0,3990.85,0.0,31.94,-14.0,30.96,-20.0,31.52,1.0,3904.39,-32.0,10.55,10.0,3990.43,0.0,31.94,11.0,31.01,-14.0,31.53,9.0,3904.39,-32.0,11.34,-1.0,3986.4,0.0
0,31.4,-4.0,31.25,-10.0,31.38,-6.0,3903.41,-32.0,3995.98,-65532.0,0.79,-7.0,31.38,0.0,31.35,14.0,31.49,3.0,3901.46,0.0,0.73,-4.0,3987.2,-2.0,31.39,7.0,31.39,5.0,31.47,-6.0,3901.46,0.0,3981.59,10.0,3985.12,6.0,31.4,5.0,31.36,-2.0,31.41,-19.0,3901.46,16.0,3984.39,-3.0,3977.13,0.0,31.45,1.0,31.38,-3.0,31.41,1.0,3902.44,0.0,3976.95,-4.0,3964.45,-10.0
0,0.19,-12.0,31.04,-7.0,31.71,8.0,3905.37,-48.0,20.91,-2.0,58.23,0.0,0.15,-34.0,31.17,76.0,31.79,29.0,3902.44,-32.0,14.63,10.0,31.71,-18.0,0.41,5.0,31.06,13.0,31.62,19.0,3902.44,16.0,45.12,-15.0,19.15,7.0,0.43,-3.0,31.0,-5.0,31.82,-1.0,3903.41,0.0,1.52,28.0,2.07,-9.0,0.5,-5.0,31.02,-11.0,31.86,-2.0,3903.41,-32.0,118.11,52.0,3976.95,-6.0
1,31.66,-7.0,31.11,-15.0,0.27,-3.0,3898.54,16.0,3970.0,4.0,3875.91,-8.0,31.68,9.0,31.12,17.0,0.25,12.0,3901.46,0.0,3909.63,-21.0,3842.13,-8.0,31.84,6.0,30.99,5.0,0.27,-32.0,3899.51,48.0,3870.67,9.0,3849.27,5.0,31.97,-12.0,31.06,-13.0,0.11,3.0,3900.49,0.0,3899.82,-2.0,3900.37,11.0,31.96,-23.0,31.0,-1.0,0.02,1.0,3900.49,32.0,3944.15,16.0,3935.49,9.0
0,31.17,-5.0,31.75,2.0,32.0,-13.0,3902.44,-16.0,22.26,18.0,3975.73,-14.0,31.39,-14.0,31.85,10.0,31.99,-31.0,3904.39,-32.0,22.26,-18.0,3923.23,-13.0,31.36,3.0,31.71,-15.0,0.04,20.0,3901.46,0.0,19.51,8.0,3921.16,-16.0,31.34,17.0,31.65,12.0,0.15,-9.0,3903.41,0.0,3971.4,-42.0,3904.45,-7.0,31.53,7.0,31.28,3.0,0.23,13.0,3903.41,-32.0,3840.61,-13.0,3903.29,4.0
1,1.0,0.0,31.79,-1.0,31.92,-5.0,3924.88,0.0,3992.38,-2.0,3988.29,2.0,1.01,-3.0,31.77,-13.0,31.9,-3.0,3924.88,32.0,3992.07,6.0,3989.94,-3.0,1.01,5.0,31.78,8.0,31.89,-13.0,3924.88,32.0,3995.98,-2.0,3988.48,-1.0,1.0,11.0,31.79,-1.0,31.9,3.0,3925.85,-16.0,3993.48,3.0,3984.82,-2.0,1.01,2.0,31.78,6.0,31.87,1.0,3923.9,32.0,3994.88,-5.0,3985.98,5.0
0,0.22,43.0,30.97,-3.0,31.6,-6.0,3902.44,16.0,3990.61,18.0,62.87,13.0,0.31,-11.0,31.1,13.0,31.7,-16.0,3904.39,-16.0,15.49,9.0,79.27,1.0,0.43,-5.0,31.06,-6.0,31.76,-8.0,3903.41,-16.0,3987.74,16.0,64.09,2.0,0.41,8.0,30.95,8.0,31.82,24.0,3905.37,-64.0,3976.65,32.0,62.26,-4.0,0.31,4.0,31.02,-5.0,31.64,8.0,3905.37,-48.0,3987.38,-12.0,49.02,6.0
1,31.68,-15.0,31.73,-18.0,0.3,-12.0,3899.51,-16.0,3893.96,-31.0,3956.16,-16.0,31.32,-14.0,31.71,-9.0,31.98,15.0,3896.59,64.0,3813.11,-40.0,3936.52,28.0,30.06,16.0,31.32,-9.0,31.46,1.0,3899.51,0.0,3439.21,-133.0,3930.24,-43.0,30.85,-30.0,31.39,32.0,31.77,-10.0,3899.51,-16.0,3849.27,154.0,3898.23,23.0,31.18,5.0,31.51,31.0,31.5,-14.0,3898.54,0.0,79.7,-36.0,3945.61,18.0
1,1.0,-9.0,31.83,7.0,0.11,-7.0,3928.78,32.0,9.76,4.0,27.68,1.0,0.99,5.0,31.82,9.0,0.1,-3.0,3929.76,0.0,7.62,2.0,39.21,2.0,0.97,29.0,31.84,-55.0,0.15,-56.0,3930.73,-16.0,13.35,13.0,58.9,117.0,0.88,6.0,31.82,0.0,0.16,-7.0,3929.76,-16.0,22.07,7.0,88.72,8.0,0.78,-1.0,31.86,-7.0,0.28,-28.0,3927.8,32.0,47.01,10.0,120.24,15.0
0,0.07,-5.0,31.75,-27.0,31.0,14.0,3902.44,0.0,3978.84,0.0,3994.88,-10.0,0.09,-1.0,31.72,11.0,30.84,10.0,3900.49,32.0,3947.74,-6.0,3988.29,6.0,31.98,26.0,31.66,-5.0,30.84,14.0,3902.44,-16.0,3995.06,-65516.0,3988.05,2.0,0.02,-5.0,31.67,21.0,30.82,-32.0,3903.41,0.0,18.35,4.0,5.3,6.0,31.73,1.0,31.9,-18.0,30.9,-14.0,3901.46,-16.0,66.28,-53.0,3985.67,6.0
1,0.99,10.0,31.67,-3.0,0.0,65520.0,3926.83,0.0,1.1,1.0,8.11,0.0,0.97,5.0,31.66,0.0,0.02,-11.0,3927.8,-16.0,10.55,-10.0,8.17,1.0,0.94,4.0,31.6,-6.0,0.04,-28.0,3925.85,0.0,9.33,4.0,8.78,1.0,0.95,4.0,31.64,12.0,0.02,-23.0,3928.78,-48.0,12.74,0.0,14.94,7.0,0.96,-5.0,31.64,-5.0,0.05,6.0,3926.83,0.0,6.16,2.0,33.48,3.0
0,31.4,-49.0,31.36,42.0,31.74,123.0,3905.37,16.0,15.43,-62.0,33.41,-32.0,31.28,-1.0,31.32,27.0,31.7,-25.0,3906.34,0.0,3926.65,-33.0,3.11,4.0,31.37,-47.0,31.39,-60.0,31.76,35.0,3906.34,0.0,3959.27,-40.0,15.55,-28.0,31.39,21.0,31.11,-20.0,31.56,63.0,3906.34,-32.0,57.87,71.0,22.87,-11.0,31.42,-5.0,31.29,-24.0,31.7,-34.0,3904.39,-16.0,42.07,-38.0,4.15,4.0
0,0.57,-16.0,31.18,10.0,0.05,-6.0,3907.32,16.0,3993.78,-6.0,3995.49,3.0,0.58,-9.0,31.17,-3.0,0.03,14.0,3906.34,-32.0,3995.43,0.0,3995.12,0.0,0.56,-12.0,31.15,-9.0,0.06,1.0,3908.29,-48.0,3996.04,-65527.0,3994.7,1.0,0.56,-2.0,31.17,-1.0,0.07,22.0,3905.37,64.0,1.95,3.0,3994.57,1.0,0.56,-16.0,31.21,0.0,0.06,6.0,3907.32,0.0,3.54,-3.0,3983.9,-3.0
0,31.74,13.0,31.14,-13.0,31.94,6.0,3903.41,16.0,101.1,-34.0,3991.65,-9.0,31.77,13.0,31.08,-9.0,0.06,34.0,3902.44,0.0,111.52,63.0,3980.67,5.0,31.63,-6.0,31.16,3.0,0.19,-4.0,3902.44,32.0,35.73,-46.0,0.49,-4.0,31.64,-6.0,31.05,-8.0,0.16,21.0,3902.44,0.0,3969.21,24.0,8.23,-1.0,31.74,5.0,31.1,-10.0,0.15,-4.0,3904.39,-16.0,3964.76,9.0,3988.78,0.0
0,31.41,-19.0,31.04,8.0,0.22,-9.0,3902.44,-16.0,70.0,17.0,1.04,-4.0,31.67,-12.0,30.98,76.0,0.46,52.0,3900.49,48.0,154.45,52.0,3989.45,-15.0,31.76,-3.0,31.53,21.0,0.16,-12.0,3901.46,0.0,36.89,-123.0,3992.44,0.0,31.79,43.0,30.95,91.0,0.42,-40.0,3899.51,0.0,123.6,14.0,3948.96,-3.0,31.71,25.0,31.12,-50.0,0.58,3.0,3901.46,48.0,27.32,-5.0,3910.37,-6.0
1,31.67,-7.0,31.3,6.0,0.31,-24.0,3905.37,-32.0,3958.35,-33.0,3970.18,-1.0,31.66,-7.0,31.18,11.0,0.26,-18.0,3905.37,-16.0,3924.51,-24.0,3944.15,0.0,31.56,-18.0,30.96,21.0,0.13,-24.0,3904.39,0.0,3919.76,-9.0,3945.43,-1.0,31.54,-10.0,31.13,-23.0,31.94,-31.0,3904.39,16.0,3862.32,26.0,3924.33,-11.0,31.52,-1.0,31.54,3.0,31.89,-10.0,3905.37,0.0,3934.33,-76.0,3968.84,-2.0
1,31.97,-2.0,31.32,1.0,0.56,1.0,3903.41,32.0,15.12,15.0,3993.35,20.0,0.02,8.0,31.6,-4.0,0.43,15.0,3905.37,-16.0,3968.35,-63.0,3986.34,2.0,0.04,-13.0,30.99,-2.0,0.58,5.0,3904.39,32.0,3982.56,25.0,3989.94,1.0,0.02,7.0,31.31,3.0,0.54,1.0,3903.41,64.0,3960.79,-9.0,8.17,12.0,0.01,3.0,31.38,18.0,0.49,-15.0,3905.37,16.0,3993.23,-1.0,34.76,5.0
0,31.68,-6.0,30.62,-1.0,31.63,4.0,3902.44,-32.0,3910.55,10.0,3914.7,-13.0,31.75,26.0,30.99,17.0,31.66,24.0,3902.44,16.0,3952.07,-30.0,3882.38,3.0,31.62,4.0,31.17,0.0,31.7,6.0,3904.39,-48.0,3991.77,-6.0,3913.11,4.0,31.52,24.0,31.17,8.0,31.69,3.0,3901.46,0.0,3968.66,10.0,3966.52,20.0,31.66,-2.0,31.21,-5.0,31.73,5.0,3903.41,-32.0,65.85,3.0,26.59,1.0
